Gmt time,Open,High,Low,Close,Volume
06.10.2020 17:47:00.000,114.857,114.898,114.777,114.897,2888430.1186
06.10.2020 17:48:00.000,114.897,114.968,114.797,114.827,2929719.9249
06.10.2020 17:49:00.000,114.827,114.918,114.827,114.878,1786139.9651
06.10.2020 17:50:00.000,114.888,114.978,114.878,114.887,1664579.9875
06.10.2020 17:51:00.000,114.877,114.988,114.877,114.978,2144560.0986
06.10.2020 17:52:00.000,114.977,115.018,114.967,114.977,2204849.9584
06.10.2020 17:53:00.000,114.988,115.008,114.947,114.958,1462540.0305
06.10.2020 17:54:00.000,114.948,114.958,114.917,114.947,1025099.9928
06.10.2020 17:55:00.000,114.937,114.988,114.927,114.968,1443060.0405
06.10.2020 17:56:00.000,114.958,114.968,114.917,114.957,1583060.0262
06.10.2020 17:57:00.000,114.957,114.978,114.937,114.948,841769.9933
06.10.2020 17:58:00.000,114.948,114.988,114.947,114.977,602060.02
06.10.2020 17:59:00.000,114.988,114.997,114.957,114.967,1022060.0367
06.10.2020 18:00:00.000,114.967,114.988,114.917,114.927,1645140.0518
06.10.2020 18:01:00.000,114.918,114.948,114.897,114.927,1464100.0032
06.10.2020 18:02:00.000,114.928,114.958,114.907,114.928,1183060.05
06.10.2020 18:03:00.000,114.937,114.998,114.927,114.938,1323310.0176
06.10.2020 18:04:00.000,114.938,115.108,114.937,115.107,2587680.1014
06.10.2020 18:05:00.000,115.098,115.268,115.097,115.248,3149410.0094
06.10.2020 18:06:00.000,115.238,115.408,115.217,115.337,3027930.0213
06.10.2020 18:07:00.000,115.327,115.338,115.227,115.277,2608930.1109
06.10.2020 18:08:00.000,115.267,115.327,115.207,115.258,2706949.9493
06.10.2020 18:09:00.000,115.247,115.248,115.167,115.187,1463829.9942
06.10.2020 18:10:00.000,115.188,115.208,115.107,115.128,2384850.0252
06.10.2020 18:11:00.000,115.128,115.228,115.128,115.228,1943019.9862
06.10.2020 18:12:00.000,115.228,115.268,115.207,115.238,1201269.9842
06.10.2020 18:13:00.000,115.228,115.248,115.207,115.237,1443040.0133
06.10.2020 18:14:00.000,115.237,115.377,115.188,115.348,2805119.9913
06.10.2020 18:15:00.000,115.348,115.348,115.247,115.308,2167700.0523
06.10.2020 18:16:00.000,115.298,115.398,115.268,115.358,2305039.8827
06.10.2020 18:17:00.000,115.357,115.367,115.317,115.367,1263849.9737
06.10.2020 18:18:00.000,115.368,115.388,115.327,115.377,884869.9927
06.10.2020 18:19:00.000,115.367,115.378,115.317,115.327,1443349.9575
06.10.2020 18:20:00.000,115.338,115.348,115.247,115.328,1703019.9766
06.10.2020 18:21:00.000,115.337,115.457,115.337,115.457,1745329.9761
06.10.2020 18:22:00.000,115.437,115.488,115.437,115.458,1544059.9918
06.10.2020 18:23:00.000,115.468,115.468,115.397,115.438,1205080.0323
06.10.2020 18:24:00.000,115.437,115.507,115.417,115.507,1104869.9617
06.10.2020 18:25:00.000,115.498,115.588,115.487,115.588,1503600.0013
06.10.2020 18:26:00.000,115.578,115.588,115.527,115.578,661520.0043
06.10.2020 18:27:00.000,115.578,115.578,115.537,115.537,981790.0062
06.10.2020 18:28:00.000,115.528,115.528,115.378,115.398,2168930.0537
06.10.2020 18:29:00.000,115.397,115.457,115.377,115.437,924329.9961
06.10.2020 18:30:00.000,115.437,115.518,115.437,115.468,1585600.0185
06.10.2020 18:31:00.000,115.478,115.488,115.427,115.478,1223099.947
06.10.2020 18:32:00.000,115.477,115.568,115.477,115.548,1726930.0222
06.10.2020 18:33:00.000,115.547,115.658,115.537,115.647,1567659.9741
06.10.2020 18:34:00.000,115.637,115.648,115.568,115.598,1126139.9984
06.10.2020 18:35:00.000,115.597,115.628,115.547,115.618,944119.9899
06.10.2020 18:36:00.000,115.628,115.728,115.627,115.688,965179.9798
06.10.2020 18:37:00.000,115.688,115.708,115.657,115.667,1224060.0586
06.10.2020 18:38:00.000,115.678,115.728,115.657,115.727,1283560.0376
06.10.2020 18:39:00.000,115.728,115.728,115.687,115.687,842580.0204
06.10.2020 18:40:00.000,115.697,115.708,115.597,115.628,2065059.9003
06.10.2020 18:41:00.000,115.618,115.668,115.537,115.658,1926699.996
06.10.2020 18:42:00.000,115.647,115.798,115.647,115.797,3307660.1028
06.10.2020 18:43:00.000,115.797,115.878,115.757,115.878,2065560.1025
06.10.2020 18:44:00.000,115.877,115.938,115.818,115.927,2063829.8988
06.10.2020 18:45:00.000,115.937,115.938,115.868,115.918,2329509.9735
06.10.2020 18:46:00.000,115.908,115.988,115.908,115.947,1948179.9603
06.10.2020 18:47:00.000,115.957,115.997,115.947,115.957,2526139.9746
06.10.2020 18:48:00.000,115.977,115.978,115.588,115.697,3184849.9775
06.10.2020 18:49:00.000,115.687,115.807,115.138,115.257,10319190.0253
06.10.2020 18:50:00.000,115.267,115.338,114.747,114.837,10314780.2353
06.10.2020 18:51:00.000,114.828,114.848,114.397,114.578,10038439.7507
06.10.2020 18:52:00.000,114.577,114.587,114.007,114.387,9763270.3781
06.10.2020 18:53:00.000,114.367,114.778,114.367,114.597,11237380.0278
06.10.2020 18:54:00.000,114.618,114.618,113.777,113.797,11184849.7391
06.10.2020 18:55:00.000,113.797,113.967,113.347,113.637,11657380.1041
06.10.2020 18:56:00.000,113.657,113.657,113.127,113.318,11738479.6143
06.10.2020 18:57:00.000,113.337,114.017,113.248,113.858,11204310.4172
06.10.2020 18:58:00.000,113.888,114.328,113.768,114.247,10879670.1431
06.10.2020 18:59:00.000,114.267,114.287,113.837,114.028,10480540.2756
06.10.2020 19:00:00.000,114.048,114.067,113.397,113.658,11800209.9991
06.10.2020 19:01:00.000,113.627,113.828,113.417,113.528,10159150.1236
06.10.2020 19:02:00.000,113.517,113.768,113.338,113.537,9585249.9008
06.10.2020 19:03:00.000,113.547,113.788,113.427,113.507,9718649.8642
06.10.2020 19:04:00.000,113.517,113.628,113.357,113.508,8982460.022
06.10.2020 19:05:00.000,113.497,113.497,113.147,113.177,9878170.0134
06.10.2020 19:06:00.000,113.167,113.268,112.708,112.847,10395649.91
06.10.2020 19:07:00.000,112.867,112.907,112.237,112.398,11412989.6164
06.10.2020 19:08:00.000,112.387,112.827,112.298,112.727,10158610.3439
06.10.2020 19:09:00.000,112.737,113.158,112.727,113.058,8784480.0949
06.10.2020 19:10:00.000,113.057,113.407,112.788,113.387,9822500.2289
06.10.2020 19:11:00.000,113.377,113.478,113.187,113.378,9298609.7336
06.10.2020 19:12:00.000,113.367,113.768,113.298,113.728,8653289.7949
06.10.2020 19:13:00.000,113.728,113.778,113.447,113.748,9036529.541
06.10.2020 19:14:00.000,113.738,113.877,113.567,113.647,7817299.8428
06.10.2020 19:15:00.000,113.628,114.018,113.467,113.947,8518130.3024
06.10.2020 19:16:00.000,113.987,114.027,113.607,113.687,9937129.9744
06.10.2020 19:17:00.000,113.687,113.857,113.548,113.678,8979189.8727
06.10.2020 19:18:00.000,113.677,113.738,113.498,113.627,7176109.7908
06.10.2020 19:19:00.000,113.638,113.678,113.318,113.417,7876319.8853
06.10.2020 19:20:00.000,113.417,113.598,113.228,113.288,7918799.8772
06.10.2020 19:21:00.000,113.298,113.598,113.198,113.468,7859439.8499
06.10.2020 19:22:00.000,113.447,113.638,113.397,113.447,8113280.2963
06.10.2020 19:23:00.000,113.447,113.637,113.277,113.518,6577400.2075
06.10.2020 19:24:00.000,113.497,113.547,113.307,113.308,6617070.1981
06.10.2020 19:25:00.000,113.307,113.578,113.307,113.467,7374070.1675
06.10.2020 19:26:00.000,113.467,113.678,113.407,113.508,7752470.0165
06.10.2020 19:27:00.000,113.508,113.847,113.497,113.828,7274489.8796
06.10.2020 19:28:00.000,113.817,113.878,113.697,113.848,6312530.0407
06.10.2020 19:29:00.000,113.847,113.908,113.767,113.777,6074429.9889
06.10.2020 19:30:00.000,113.788,113.838,113.647,113.708,6491469.8601
06.10.2020 19:31:00.000,113.717,113.858,113.627,113.828,5551509.8572
06.10.2020 19:32:00.000,113.827,113.868,113.667,113.777,5871970.1767
06.10.2020 19:33:00.000,113.788,113.917,113.747,113.897,4992700.0999
06.10.2020 19:34:00.000,113.887,113.988,113.877,113.947,4128139.9727
06.10.2020 19:35:00.000,113.918,113.978,113.797,113.978,4446849.823
06.10.2020 19:36:00.000,113.968,113.968,113.817,113.818,4730199.8138
06.10.2020 19:37:00.000,113.817,113.848,113.547,113.608,4869969.8448
06.10.2020 19:38:00.000,113.608,113.727,113.507,113.597,4472489.8338
06.10.2020 19:39:00.000,113.598,113.698,113.587,113.657,4612279.892
06.10.2020 19:40:00.000,113.648,113.758,113.447,113.477,5969160.08
06.10.2020 19:41:00.000,113.467,113.528,113.328,113.498,5849410.0571
06.10.2020 19:42:00.000,113.498,113.507,113.358,113.468,5109640.1215
06.10.2020 19:43:00.000,113.478,113.658,113.457,113.518,5191219.8067
06.10.2020 19:44:00.000,113.498,113.538,113.257,113.297,4773550.0336
06.10.2020 19:45:00.000,113.297,113.388,112.987,113.008,5631720.0661
06.10.2020 19:46:00.000,113.007,113.108,112.807,112.858,6132219.7914
06.10.2020 19:47:00.000,112.858,113.158,112.837,113.067,6276360.0349
06.10.2020 19:48:00.000,113.058,113.248,113.038,113.108,4874740.1237
06.10.2020 19:49:00.000,113.098,113.348,113.097,113.247,5489659.7862
06.10.2020 19:50:00.000,113.228,113.228,112.928,112.948,7373390.1978
06.10.2020 19:51:00.000,112.948,113.117,112.948,113.017,5433030.1285
06.10.2020 19:52:00.000,113.028,113.228,112.997,113.017,5250720.0241
06.10.2020 19:53:00.000,113.008,113.137,112.877,112.987,5972219.944
06.10.2020 19:54:00.000,112.977,113.257,112.917,113.248,7090240.0017
06.10.2020 19:55:00.000,113.237,113.458,113.167,113.318,7497670.1736
06.10.2020 19:56:00.000,113.328,113.328,113.007,113.158,6956820.0111
06.10.2020 19:57:00.000,113.167,113.308,113.097,113.247,4950220.108
06.10.2020 19:58:00.000,113.258,113.258,113.077,113.227,5513239.8605
06.10.2020 19:59:00.000,113.217,113.418,113.117,113.157,8635069.8471
07.10.2020 13:30:00.000,114.547,114.808,114.377,114.508,8722539.9017
07.10.2020 13:31:00.000,114.537,114.768,114.497,114.747,8514840.126
07.10.2020 13:32:00.000,114.758,114.867,114.537,114.638,8835820.1981
07.10.2020 13:33:00.000,114.628,115.027,114.507,114.968,8295109.7488
07.10.2020 13:34:00.000,114.958,114.978,114.797,114.888,6171199.7986
07.10.2020 13:35:00.000,114.888,115.047,114.877,115.007,5588850.0214
07.10.2020 13:36:00.000,115.007,115.108,114.937,114.937,5676609.993
07.10.2020 13:37:00.000,114.948,114.948,114.747,114.847,5370180.13
07.10.2020 13:38:00.000,114.847,114.938,114.818,114.888,5287660.1219
07.10.2020 13:39:00.000,114.888,114.908,114.827,114.827,3985599.9947
07.10.2020 13:40:00.000,114.847,115.008,114.847,114.998,4729469.7762
07.10.2020 13:41:00.000,114.998,115.148,114.998,115.127,4828179.8363
07.10.2020 13:42:00.000,115.117,115.228,115.097,115.117,5171470.1653
07.10.2020 13:43:00.000,115.117,115.207,115.067,115.127,3626889.9441
07.10.2020 13:44:00.000,115.127,115.177,114.977,115.008,3729180.0976
07.10.2020 13:45:00.000,115.008,115.058,114.877,114.907,5412010.1929
07.10.2020 13:46:00.000,114.897,114.927,114.807,114.878,4326620.1019
07.10.2020 13:47:00.000,114.867,114.958,114.827,114.897,4248199.9397
07.10.2020 13:48:00.000,114.897,115.057,114.897,115.007,4288680.0766
07.10.2020 13:49:00.000,115.017,115.168,115.017,115.057,3305079.937
07.10.2020 13:50:00.000,115.067,115.148,114.987,115.038,3750509.9773
07.10.2020 13:51:00.000,115.048,115.157,115.007,115.018,2945620.06
07.10.2020 13:52:00.000,115.017,115.037,114.847,114.858,4067910.1944
07.10.2020 13:53:00.000,114.848,114.927,114.817,114.908,3887929.9164
07.10.2020 13:54:00.000,114.897,115.038,114.858,115.038,3490760.088
07.10.2020 13:55:00.000,115.047,115.107,114.898,114.957,3989739.8949
07.10.2020 13:56:00.000,114.958,114.997,114.878,114.898,4186620.2354
07.10.2020 13:57:00.000,114.908,114.918,114.808,114.857,3404850.0061
07.10.2020 13:58:00.000,114.868,114.887,114.607,114.647,4287179.9469
07.10.2020 13:59:00.000,114.637,114.718,114.607,114.638,3506619.9303
07.10.2020 14:00:00.000,114.647,114.728,114.437,114.508,4390739.9178
07.10.2020 14:01:00.000,114.517,114.648,114.498,114.647,4168200.016
07.10.2020 14:02:00.000,114.648,114.687,114.557,114.558,3487659.9312
07.10.2020 14:03:00.000,114.558,114.558,114.317,114.358,4409739.9712
07.10.2020 14:04:00.000,114.367,114.498,114.347,114.497,3646330.1182
07.10.2020 14:05:00.000,114.497,114.617,114.467,114.597,3306619.8826
07.10.2020 14:06:00.000,114.597,114.627,114.497,114.547,3369990.1104
07.10.2020 14:07:00.000,114.538,114.538,114.427,114.457,2606930.0175
07.10.2020 14:08:00.000,114.468,114.638,114.457,114.628,3670700.0732
07.10.2020 14:09:00.000,114.638,114.727,114.607,114.698,4008220.1958
07.10.2020 14:10:00.000,114.708,114.737,114.467,114.478,4166659.832
07.10.2020 14:11:00.000,114.477,114.488,114.327,114.437,4365330.2193
07.10.2020 14:12:00.000,114.437,114.527,114.417,114.417,4204020.0233
07.10.2020 14:13:00.000,114.427,114.427,114.257,114.388,4187119.9608
07.10.2020 14:14:00.000,114.388,114.438,114.337,114.398,3148720.026
07.10.2020 14:15:00.000,114.408,114.478,114.177,114.218,4850510.1204
07.10.2020 14:16:00.000,114.228,114.378,114.228,114.357,3244060.0395
07.10.2020 14:17:00.000,114.367,114.468,114.367,114.438,4225619.7929
07.10.2020 14:18:00.000,114.448,114.448,114.377,114.398,2726929.903
07.10.2020 14:19:00.000,114.398,114.428,114.317,114.427,2705620.0504
07.10.2020 14:20:00.000,114.417,114.528,114.358,114.517,3906140.089
07.10.2020 14:21:00.000,114.517,114.648,114.517,114.547,3586639.8811
07.10.2020 14:22:00.000,114.558,114.558,114.457,114.518,3269969.9402
07.10.2020 14:23:00.000,114.507,114.507,114.328,114.348,3406369.9245
07.10.2020 14:24:00.000,114.338,114.338,114.228,114.288,3545890.0928
07.10.2020 14:25:00.000,114.277,114.288,114.127,114.217,2804100.0366
07.10.2020 14:26:00.000,114.208,114.368,114.197,114.328,3907160.0437
07.10.2020 14:27:00.000,114.338,114.348,114.218,114.247,3566930.0556
07.10.2020 14:28:00.000,114.248,114.368,114.227,114.337,3047389.9841
07.10.2020 14:29:00.000,114.348,114.377,114.217,114.268,3445889.9498
07.10.2020 14:30:00.000,114.257,114.508,114.158,114.498,4786620.1401
07.10.2020 14:31:00.000,114.508,114.518,114.347,114.457,5147890.0909
07.10.2020 14:32:00.000,114.447,114.547,114.437,114.528,2806890.0108
07.10.2020 14:33:00.000,114.537,114.568,114.497,114.527,2909240.0074
07.10.2020 14:34:00.000,114.518,114.518,114.407,114.417,3304830.0743
07.10.2020 14:35:00.000,114.407,114.407,114.278,114.317,3506890.0585
07.10.2020 14:36:00.000,114.307,114.348,114.247,114.317,4207620.1439
07.10.2020 14:37:00.000,114.307,114.337,114.247,114.307,2387099.9813
07.10.2020 14:38:00.000,114.297,114.378,114.287,114.298,3647969.9612
07.10.2020 14:39:00.000,114.307,114.378,114.228,114.308,3406640.0528
07.10.2020 14:40:00.000,114.318,114.368,114.207,114.317,3808370.1134
07.10.2020 14:41:00.000,114.297,114.368,114.277,114.357,3347140.0738
07.10.2020 14:42:00.000,114.348,114.478,114.347,114.457,3409739.9712
07.10.2020 14:43:00.000,114.458,114.488,114.408,114.457,2828119.9932
07.10.2020 14:44:00.000,114.458,114.578,114.417,114.558,3223269.9394
07.10.2020 14:45:00.000,114.568,114.618,114.547,114.567,3867949.9626
07.10.2020 14:46:00.000,114.578,114.588,114.537,114.548,2463579.8931
07.10.2020 14:47:00.000,114.547,114.557,114.378,114.477,3505100.0118
07.10.2020 14:48:00.000,114.487,114.568,114.428,114.558,3066349.9832
07.10.2020 14:49:00.000,114.568,114.578,114.498,114.517,2346909.9998
07.10.2020 14:50:00.000,114.517,114.608,114.507,114.578,2867969.9898
07.10.2020 14:51:00.000,114.567,114.628,114.548,114.598,2745330.0953
07.10.2020 14:52:00.000,114.597,114.628,114.497,114.558,2811009.8839
07.10.2020 14:53:00.000,114.547,114.618,114.547,114.608,2611299.9916
07.10.2020 14:54:00.000,114.618,114.668,114.617,114.657,2628449.9168
07.10.2020 14:55:00.000,114.668,114.697,114.637,114.677,1922790.0505
07.10.2020 14:56:00.000,114.688,114.768,114.677,114.767,3008929.9679
07.10.2020 14:57:00.000,114.767,114.797,114.707,114.768,2928740.0246
07.10.2020 14:58:00.000,114.767,114.828,114.767,114.798,2648430.109
07.10.2020 14:59:00.000,114.798,114.918,114.777,114.898,3264869.9284
07.10.2020 15:00:00.000,114.907,114.968,114.807,114.807,4128680.2292
07.10.2020 15:01:00.000,114.808,114.878,114.797,114.827,4012800.2167
07.10.2020 15:02:00.000,114.827,114.867,114.797,114.797,2928989.8872
07.10.2020 15:03:00.000,114.807,114.838,114.767,114.787,3870990.0379
07.10.2020 15:04:00.000,114.778,114.847,114.778,114.808,2267159.9388
07.10.2020 15:05:00.000,114.817,114.927,114.808,114.927,2166100.0252
07.10.2020 15:06:00.000,114.907,114.988,114.907,114.968,3005579.9484
07.10.2020 15:07:00.000,114.978,115.007,114.947,114.958,1785349.9651
07.10.2020 15:08:00.000,114.968,115.018,114.968,115.008,2346390.0089
07.10.2020 15:09:00.000,114.998,115.028,114.967,114.988,2145349.9794
07.10.2020 15:10:00.000,114.997,115.018,114.887,114.927,1824640.0356
07.10.2020 15:11:00.000,114.917,114.977,114.897,114.938,2284640.0738
07.10.2020 15:12:00.000,114.948,114.948,114.897,114.937,2167180.0613
07.10.2020 15:13:00.000,114.947,114.968,114.877,114.888,1481500.0296
07.10.2020 15:14:00.000,114.888,114.938,114.857,114.898,2623850.1072
07.10.2020 15:15:00.000,114.897,114.908,114.818,114.858,2265870.0943
07.10.2020 15:16:00.000,114.868,114.908,114.867,114.908,782270.0143
07.10.2020 15:17:00.000,114.917,114.978,114.917,114.967,1508450.0313
07.10.2020 15:18:00.000,114.977,114.978,114.847,114.858,2283580.0648
07.10.2020 15:19:00.000,114.858,114.918,114.847,114.907,2444060.0872
07.10.2020 15:20:00.000,114.917,114.918,114.817,114.828,2222520.113
07.10.2020 15:21:00.000,114.837,114.898,114.827,114.857,1104079.9618
07.10.2020 15:22:00.000,114.858,114.918,114.847,114.917,1786409.9741
07.10.2020 15:23:00.000,114.927,114.968,114.897,114.947,1383540.0343
07.10.2020 15:24:00.000,114.957,114.988,114.937,114.978,1801769.9718
07.10.2020 15:25:00.000,114.977,114.997,114.907,114.987,1522539.9733
07.10.2020 15:26:00.000,114.998,114.998,114.898,114.907,2366679.9068
07.10.2020 15:27:00.000,114.898,114.988,114.898,114.937,2081269.9795
07.10.2020 15:28:00.000,114.947,115.038,114.938,115.027,1665140.0328
07.10.2020 15:29:00.000,115.038,115.097,115.007,115.057,1684080.0047
07.10.2020 15:30:00.000,115.057,115.097,115.047,115.088,1442520.0224
07.10.2020 15:31:00.000,115.077,115.138,115.057,115.108,2704890.0127
07.10.2020 15:32:00.000,115.108,115.118,115.028,115.037,1642330.0505
07.10.2020 15:33:00.000,115.037,115.058,114.967,114.977,1564350.009
07.10.2020 15:34:00.000,114.988,115.048,114.957,114.957,1345890.0452
07.10.2020 15:35:00.000,114.948,114.988,114.897,114.957,2747659.9216
07.10.2020 15:36:00.000,114.957,114.987,114.917,114.957,1324599.9813
07.10.2020 15:37:00.000,114.978,114.998,114.947,114.977,1443349.9575
07.10.2020 15:38:00.000,114.987,114.997,114.927,114.937,2462039.9475
07.10.2020 15:39:00.000,114.948,114.958,114.897,114.958,1222519.9938
07.10.2020 15:40:00.000,114.968,115.028,114.967,115.008,980769.9919
07.10.2020 15:41:00.000,115.007,115.037,114.848,114.848,1763540.0295
07.10.2020 15:42:00.000,114.838,114.868,114.717,114.747,2244539.9761
07.10.2020 15:43:00.000,114.757,114.868,114.748,114.818,1924620.0323
07.10.2020 15:44:00.000,114.828,114.868,114.777,114.798,2065350.0557
07.10.2020 15:45:00.000,114.798,114.887,114.797,114.877,1686890.0061
07.10.2020 15:46:00.000,114.887,114.898,114.857,114.878,1522809.9823
07.10.2020 15:47:00.000,114.877,114.888,114.817,114.848,783370.018
07.10.2020 15:48:00.000,114.837,114.878,114.817,114.827,1565119.9818
07.10.2020 15:49:00.000,114.838,114.868,114.818,114.847,1282269.9547
07.10.2020 15:50:00.000,114.857,114.888,114.747,114.797,2605390.0719
07.10.2020 15:51:00.000,114.808,114.847,114.757,114.767,1105929.9707
07.10.2020 15:52:00.000,114.767,114.788,114.718,114.747,1262560.01
07.10.2020 15:53:00.000,114.748,114.768,114.677,114.717,1422289.9675
07.10.2020 15:54:00.000,114.707,114.708,114.667,114.678,1784389.9727
07.10.2020 15:55:00.000,114.677,114.728,114.667,114.697,1281540.0362
07.10.2020 15:56:00.000,114.697,114.768,114.697,114.748,2466370.1057
07.10.2020 15:57:00.000,114.748,114.767,114.718,114.728,1286450.0284
07.10.2020 15:58:00.000,114.728,114.748,114.697,114.727,1766680.0022
07.10.2020 15:59:00.000,114.728,114.738,114.667,114.678,1765930.0566
07.10.2020 16:00:00.000,114.688,114.728,114.667,114.708,1684080.0047
07.10.2020 16:01:00.000,114.707,114.737,114.687,114.737,1504080.0571
07.10.2020 16:02:00.000,114.737,114.797,114.737,114.758,1685660.0046
07.10.2020 16:03:00.000,114.758,114.767,114.667,114.717,1982040.0476
07.10.2020 16:04:00.000,114.717,114.728,114.687,114.687,1083119.9884
07.10.2020 16:05:00.000,114.697,114.718,114.667,114.677,2106679.9164
07.10.2020 16:06:00.000,114.678,114.678,114.637,114.658,2121540.0696
07.10.2020 16:07:00.000,114.648,114.688,114.637,114.638,1623020.0529
07.10.2020 16:08:00.000,114.648,114.668,114.617,114.657,1827200.0551
07.10.2020 16:09:00.000,114.647,114.678,114.617,114.668,2004100.0843
07.10.2020 16:10:00.000,114.668,114.748,114.618,114.718,2345910.0723
07.10.2020 16:11:00.000,114.717,114.758,114.717,114.748,1623849.988
07.10.2020 16:12:00.000,114.748,114.828,114.727,114.817,1426450.0141
07.10.2020 16:13:00.000,114.818,114.897,114.818,114.887,1642289.9961
07.10.2020 16:14:00.000,114.897,114.928,114.887,114.888,1923269.9871
07.10.2020 16:15:00.000,114.887,114.938,114.877,114.898,1666139.9603
07.10.2020 16:16:00.000,114.898,114.958,114.828,114.947,2607700.1095
07.10.2020 16:17:00.000,114.948,114.948,114.877,114.888,1365100.0261
07.10.2020 16:18:00.000,114.887,114.908,114.847,114.867,1804100.0366
07.10.2020 16:19:00.000,114.878,114.918,114.827,114.838,2426719.9039
07.10.2020 16:20:00.000,114.838,114.868,114.807,114.807,2023600.1015
07.10.2020 16:21:00.000,114.817,114.848,114.777,114.838,1725409.9846
07.10.2020 16:22:00.000,114.837,114.878,114.827,114.868,1343870.0438
07.10.2020 16:23:00.000,114.868,114.898,114.847,114.867,1445099.9498
07.10.2020 16:24:00.000,114.877,114.878,114.857,114.858,1142040.0143
07.10.2020 16:25:00.000,114.847,114.888,114.847,114.877,1644389.987
07.10.2020 16:26:00.000,114.878,114.888,114.648,114.648,1983790.04
07.10.2020 16:27:00.000,114.648,114.648,114.127,114.367,9467430.1147
07.10.2020 16:28:00.000,114.367,114.428,114.257,114.388,6312009.8114
07.10.2020 16:29:00.000,114.388,114.528,114.337,114.458,5547659.874
07.10.2020 16:30:00.000,114.468,114.638,114.457,114.597,4712779.9988
07.10.2020 16:31:00.000,114.598,114.768,114.598,114.727,3767410.0399
07.10.2020 16:32:00.000,114.727,114.747,114.668,114.707,2789449.9302
07.10.2020 16:33:00.000,114.697,114.817,114.667,114.697,3488780.0217
07.10.2020 16:34:00.000,114.688,114.758,114.658,114.718,3325350.0462
07.10.2020 16:35:00.000,114.707,114.777,114.687,114.717,3127680.0632
07.10.2020 16:36:00.000,114.738,114.767,114.658,114.707,2547950.0294
07.10.2020 16:37:00.000,114.708,114.768,114.588,114.647,3566430.0919
07.10.2020 16:38:00.000,114.637,114.707,114.617,114.668,3290509.9392
07.10.2020 16:39:00.000,114.678,114.767,114.667,114.707,2646640.0623
07.10.2020 16:40:00.000,114.708,114.748,114.697,114.707,2165659.9045
07.10.2020 16:41:00.000,114.697,114.748,114.687,114.708,1963289.9761
07.10.2020 16:42:00.000,114.707,114.757,114.667,114.697,1886950.016
07.10.2020 16:43:00.000,114.698,114.738,114.698,114.727,1305639.9822
07.10.2020 16:44:00.000,114.738,114.758,114.677,114.727,1725849.9861
07.10.2020 16:45:00.000,114.727,114.738,114.667,114.717,1947970.0327
07.10.2020 16:46:00.000,114.728,114.748,114.628,114.658,1846160.0542
07.10.2020 16:47:00.000,114.658,114.688,114.597,114.608,2104890.1081
07.10.2020 16:48:00.000,114.607,114.698,114.557,114.637,2426660.0609
07.10.2020 16:49:00.000,114.638,114.668,114.597,114.658,2128509.9983
07.10.2020 16:50:00.000,114.658,114.717,114.628,114.707,1506659.9846
07.10.2020 16:51:00.000,114.697,114.697,114.617,114.678,1726410.0313
07.10.2020 16:52:00.000,114.687,114.728,114.687,114.707,1321539.9981
07.10.2020 16:53:00.000,114.718,114.738,114.687,114.687,1222329.9742
07.10.2020 16:54:00.000,114.697,114.728,114.697,114.718,1163599.968
07.10.2020 16:55:00.000,114.717,114.788,114.717,114.768,2003350.0195
07.10.2020 16:56:00.000,114.757,114.818,114.757,114.808,1083060.0262
07.10.2020 16:57:00.000,114.798,114.808,114.777,114.807,764890.0151
07.10.2020 16:58:00.000,114.818,114.868,114.807,114.857,1324329.9723
07.10.2020 16:59:00.000,114.867,114.988,114.847,114.947,1968160.0332
07.10.2020 17:00:00.000,114.958,115.078,114.957,115.027,2743079.9007
07.10.2020 17:01:00.000,115.028,115.048,114.887,114.937,2888469.9345
07.10.2020 17:02:00.000,114.947,114.978,114.947,114.947,1466449.976
07.10.2020 17:03:00.000,114.958,115.037,114.947,115.027,2446099.9966
07.10.2020 17:04:00.000,115.018,115.058,114.987,115.007,1863849.9975
07.10.2020 17:05:00.000,114.997,115.028,114.997,115.017,1104120.0161
07.10.2020 17:06:00.000,115.027,115.068,114.937,114.987,2365410.0895
07.10.2020 17:07:00.000,114.988,115.018,114.917,114.938,2787699.9378
07.10.2020 17:08:00.000,114.938,114.988,114.927,114.937,1823079.9437
07.10.2020 17:09:00.000,114.948,114.978,114.937,114.957,1163849.9498
07.10.2020 17:10:00.000,114.938,114.958,114.867,114.887,1983330.0114
07.10.2020 17:11:00.000,114.888,114.928,114.868,114.907,1927430.0337
07.10.2020 17:12:00.000,114.918,115.007,114.897,115.007,1628260.0164
07.10.2020 17:13:00.000,114.997,115.017,114.957,114.967,2006700.0389
07.10.2020 17:14:00.000,114.968,114.978,114.937,114.978,962329.9837
07.10.2020 17:15:00.000,114.978,115.018,114.967,114.998,1725929.9755
07.10.2020 17:16:00.000,114.988,115.077,114.977,115.057,1383329.9875
07.10.2020 17:17:00.000,115.058,115.058,114.997,114.998,1223060.0119
07.10.2020 17:18:00.000,115.007,115.048,115.007,115.017,1265409.9464
07.10.2020 17:19:00.000,115.018,115.067,115.007,115.057,1404639.9593
07.10.2020 17:20:00.000,115.057,115.058,115.027,115.038,1407490.015
07.10.2020 17:21:00.000,115.028,115.028,114.948,115.008,1644389.987
07.10.2020 17:22:00.000,115.008,115.038,114.977,115.007,1525660.038
07.10.2020 17:23:00.000,115.008,115.027,114.958,115.018,1484640.0023
07.10.2020 17:24:00.000,115.008,115.078,115.007,115.068,1505370.0209
07.10.2020 17:25:00.000,115.058,115.088,115.047,115.078,1883059.9785
