INFO:root:Ticker APPL, Size 61, Market Value Bought 114.71093759999998, Market Value Sold None Enter Time 2020-05-10 14:04:00 Sell Time None Trande UP Profit 10.129806400001812
INFO:root:Ticker APPL, Size 55, Market Value Bought 114.67993140000002, Market Value Sold None Enter Time 2020-05-10 14:05:00 Sell Time None Trande UP Profit 10.83877299999969
INFO:root:Ticker APPL, Size 50, Market Value Bought 114.7209396, Market Value Sold None Enter Time 2020-05-10 14:06:00 Sell Time None Trande UP Profit 7.803020000000771
INFO:root:Ticker APPL, Size 49, Market Value Bought 114.7309416, Market Value Sold None Enter Time 2020-05-10 14:07:00 Sell Time None Trande UP Profit 7.156861600000752
INFO:root:Ticker APPL, Size 44, Market Value Bought 114.9109776, Market Value Sold None Enter Time 2020-05-10 14:08:00 Sell Time None Trande UP Profit -1.495014399999377
INFO:root:Ticker APPL, Size 171, Market Value Bought 114.23084159999999, Market Value Sold None Enter Time 2020-05-10 13:54:00 Sell Time None Trande UP Profit 98.69408640000032
INFO:root:Ticker APPL, Size 154, Market Value Bought 114.4398834, Market Value Sold None Enter Time 2020-05-10 13:55:00 Sell Time None Trande UP Profit 56.68995639999898
INFO:root:Ticker APPL, Size 140, Market Value Bought 114.42087959999999, Market Value Sold None Enter Time 2020-05-10 13:56:00 Sell Time None Trande UP Profit 54.19685600000008
INFO:root:Ticker APPL, Size 125, Market Value Bought 114.6309216, Market Value Sold None Enter Time 2020-05-10 13:57:00 Sell Time None Trande UP Profit 22.1347999999999
INFO:root:Ticker APPL, Size 113, Market Value Bought 114.5299014, Market Value Sold None Enter Time 2020-05-10 13:58:00 Sell Time None Trande UP Profit 31.42514179999918
INFO:root:Ticker APPL, Size 102, Market Value Bought 114.5499054, Market Value Sold None Enter Time 2020-05-10 13:59:00 Sell Time None Trande UP Profit 26.325649199999248
INFO:root:Ticker APPL, Size 93, Market Value Bought 114.6099174, Market Value Sold None Enter Time 2020-05-10 14:00:00 Sell Time None Trande UP Profit 18.421681799999277
INFO:root:Ticker APPL, Size 84, Market Value Bought 114.6999354, Market Value Sold None Enter Time 2020-05-10 14:01:00 Sell Time None Trande UP Profit 9.077426399999297
